"Markettype","Trdwnt","Ndaytrd","Wnshrtrdtl","Wnvaltrdtl","Wretmdeq","Wretmdos","Wretmdtl","Wnstkcal","Wmvosd","Wmvttl"
"4","2014-50","5","116381860599","1417983797452.59","0.017013","0.026232","0.023411","1085","7737452329.760","10036751380.540"
"16","2014-50","5","12225791489","261208807318.90","-0.006278","0.007468","0.002089","356","1315973742.930","2187279587.450"
"2","2014-51","5","456542400","402867383.00","0.008649","0.019118","0.018801","47","13103073.960","16730847.900"
"8","2014-51","5","255270411","1708091148.62","-0.009469","-0.008302","-0.009120","47","95919712.850","108935047.430"
"1","2014-51","5","234913063713","2464181841557.00","0.004952","0.061158","0.059455","923","20399088675.410","22820027527.910"
"4","2014-51","5","94498592710","1180412944013.78","-0.017618","-0.004588","-0.006616","1083","7653392092.160","9972734975.080"
"16","2014-51","5","10016131470","220972114591.20","-0.034700","-0.023987","-0.027592","356","1279799050.820","2128153418.600"
"2","2014-52","5","349826110","305728569.00","-0.008801","-0.009185","-0.014902","47","12982709.090","16481513.670"
"8","2014-52","5","199077347","1337613235.92","-0.010246","-0.001146","-0.003277","47","95809745.910","108577995.400"
"1","2014-52","5","232809000727","2288737533005.00","-0.010641","0.018735","0.016036","919","20722784152.230","23135463716.760"
"4","2014-52","5","80450241897","936908584503.02","-0.024638","-0.012904","-0.013693","1081","7536196235.660","9837457449.530"
"16","2014-52","5","7983442909","162947243827.17","-0.048281","-0.046292","-0.046332","356","1213952446.610","2022148077.150"
"2","2014-53","3","174880493","172965635.00","-0.004837","0.004462","0.005010","46","12752219.710","16275515.480"
"8","2014-53","3","142110267","1197893270.09","0.009009","0.009022","0.007228","47","96675789.990","109364563.980"
"1","2014-53","3","131208647470","1424429145490.00","-0.015617","0.028818","0.024946","923","21662290390.050","24078036006.810"
"4","2014-53","3","47571018489","587842718045.15","-0.024519","-0.010268","-0.012572","1073","7447954449.850","9743586864.210"
"16","2014-53","3","4961617664","99316084834.28","-0.044525","-0.045752","-0.047104","362","1178677775.490","1950770373.630"
"2","2015-02","5","313767837","293370348.00","0.014389","0.007742","0.013187","47","12954464.310","16594218.920"
"8","2015-02","5","301309785","2361358369.26","0.022432","0.043816","0.039729","47","100911747.910","113709562.040"
"1","2015-02","5","220316732990","2374658446063.00","0.016640","0.017587","0.016171","921","22073922139.070","24494332074.530"
"4","2015-02","5","82388021992","1040869447885.63","0.019401","0.018650","0.023237","1075","7644465402.740","10013043797.590"
"16","2015-02","5","9751347999","199732738964.20","0.029244","0.038682","0.036764","366","1243108768.570","2050863213.450"
"2","2015-03","5","227882348","209662126.00","0.005551","0.001848","-0.000612","48","13266091.100","16871027.680"
"8","2015-03","5","161486805","1282395261.89","0.003000","0.003493","0.003420","47","101264323.990","114098457.020"
"1","2015-03","5","141312534918","1628645656716.00","0.009376","0.030380","0.028413","926","22808788251.750","25240358537.800"
"4","2015-03","5","57391686552","778007799766.48","0.019991","0.020402","0.025670","1072","7757653191.730","10220882256.030"
"16","2015-03","5","8317179949","184781305758.28","0.037530","0.046682","0.047840","363","1304105385.970","2149256804.310"
"2","2015-04","5","332084354","329825266.00","0.002904","-0.000774","-0.003643","49","13555726.810","17108608.190"
"8","2015-04","5","232604656","1628160054.70","-0.001882","-0.001116","-0.001699","47","101151205.680","113904557.970"
"1","2015-04","5","188544698214","2126775335492.00","0.025886","-0.009439","-0.007506","937","22558112520.960","25035305462.560"
"4","2015-04","5","83144796834","1140730211418.56","0.039540","0.020701","0.022391","1065","7896183853.440","10396332883.560"
"16","2015-04","5","13170362191","292106337538.54","0.057168","0.045193","0.047255","369","1363381302.630","2270466470.920"
"2","2015-05","5","262196124","246135830.00","-0.002378","-0.011989","-0.013582","49","13438791.420","16921737.030"
"8","2015-05","5","250368776","1680194319.06","0.000933","-0.000398","-0.000601","47","101307072.570","113325060.410"
"1","2015-05","5","152433485261","1697470946583.00","0.004732","-0.045636","-0.042674","940","21548187652.900","23959952446.480"
"4","2015-05","5","76555060161","1027769284194.12","0.009560","-0.003483","-0.002407","1068","7876749427.580","10552468518.940"
"16","2015-05","5","9939172191","221812151891.10","0.013454","-0.001753","0.002503","377","1396496053.960","2320003169.830"
"2","2015-06","5","192261837","189062958.00","-0.007272","-0.003284","-0.003068","48","13311440.020","16786587.450"
"8","2015-06","5","167721987","1395779620.03","-0.008365","-0.001350","-0.001601","47","101170200.740","113143566.120"
"1","2015-06","5","129911823212","1453970533142.00","-0.023137","-0.043770","-0.042254","935","20439078972.500","22807014027.010"
"4","2015-06","5","65241267130","876086862726.25","-0.014115","-0.020656","-0.019948","1065","7751447986.390","10355943379.580"
"16","2015-06","5","10962242561","263855203076.47","0.025481","0.025278","0.030250","372","1418084393.900","2350738143.390"
"2","2015-07","5","159603205","169508738.00","0.025743","0.019077","0.011849","48","13565388.330","16985507.390"
"8","2015-07","5","150561928","1212189468.04","0.021491","0.028330","0.028106","47","104036436.350","116323614.350"
"1","2015-07","5","102705232746","1198337971621.00","0.042096","0.042146","0.042502","937","21443683768.250","23936060946.540"
"4","2015-07","5","56470255637","775210828909.80","0.046276","0.051689","0.051985","1064","8185361022.550","10953499180.640"
"16","2015-07","5","9169392729","230799681028.43","0.060000","0.063486","0.064545","370","1468456757.330","2442055067.450"
"2","2015-08","2","71957030","70579370.00","0.009764","0.004924","0.003041","48","13632188.190","17037175.450"
"8","2015-08","2","66490431","517374685.05","0.014741","0.002140","0.003254","47","104259115.460","116702223.750"
"1","2015-08","2","45141048285","528858182878.00","0.024682","0.013146","0.013806","944","21790098496.350","24401415714.960"
"4","2015-08","2","26859253880","385501846979.34","0.026573","0.024408","0.025673","1072","8430953772.700","11289804651.160"
"16","2015-08","2","4653910644","121086546456.28","0.031333","0.041113","0.040881","379","1550071513.270","2578865351.820"
"2","2015-09","3","120138833","113961780.00","0.001622","0.002231","0.001126","49","13746286.460","17139952.660"
"8","2015-09","3","123953887","944313399.10","0.002788","0.005713","0.006209","47","104854806.050","117426842.490"
"1","2015-09","3","83257429769","933811468795.00","0.023793","0.019539","0.020167","949","22272566071.270","24932566191.680"
"4","2015-09","3","42950404971","599691650294.55","0.021500","0.014995","0.013961","1062","8537997886.130","11395859812.480"
"16","2015-09","3","6923078689","173774476842.46","0.023392","0.016158","0.013144","378","1537198406.300","2586263816.360"
"2","2015-10","5","281834687","268208965.00","0.010060","-0.002486","-0.006650","49","13712110.360","17025960.260"
"8","2015-10","5","289942242","2261181700.74","0.005777","-0.001328","-0.000923","47","104715528.660","117318368.220"
"1","2015-10","5","162289084218","1898918143662.00","0.027928","-0.023519","-0.020194","951","21899462396.770","24563539045.720"
"4","2015-10","5","98343543882","1373694211115.51","0.036241","0.012527","0.013670","1065","8675032278.530","11604517343.170"
"16","2015-10","5","15364819332","397491965903.43","0.040662","0.021087","0.022007","381","1567568568.130","2645550697.140"
"2","2015-11","5","256560625","241876618.00","0.025543","0.020891","0.020236","48","13679337.920","17051466.460"
"8","2015-11","5","196630420","1479854039.74","0.016560","0.015528","0.015906","46","86950045.470","99785743.120"
"1","2015-11","5","157343820409","1797202035748.00","0.034346","0.042141","0.041088","952","22946500026.270","25573356469.020"
"4","2015-11","5","81809515761","1154197713790.68","0.037111","0.033467","0.031468","1057","8884107400.370","11831084676.040"
"16","2015-11","5","13112813816","352646884971.24","0.061786","0.062456","0.063381","374","1633716627.290","2754790755.240"
"2","2015-12","5","370680012","347014815.00","0.018383","0.018695","0.019582","48","13935076.390","17385379.350"
"8","2015-12","5","330888452","2084912071.57","0.022558","0.021499","0.019751","47","89215317.410","102151927.170"
"1","2015-12","5","251559056399","2960107431219.00","0.083916","0.073286","0.074285","954","24584058775.210","27394215021.340"
"4","2015-12","5","131741761098","1885149921829.82","0.093326","0.085005","0.090755","1061","9627210122.130","12906993701.760"
"16","2015-12","5","18034018094","486294774496.16","0.111982","0.096287","0.102835","377","1823369839.640","3084675025.930"
"2","2015-13","5","437427900","411430662.00","0.021024","0.014486","0.024135","48","14145136.580","17813246.220"
"8","2015-13","5","334377686","2269394251.94","0.027124","0.013166","0.013316","46","85669750.880","98791260.260"
"1","2015-13","5","259072193820","3188242211234.00","0.040936","0.020159","0.021226","951","25027158076.180","28025428405.310"
"4","2015-13","5","138381682130","2167318890969.16","0.056593","0.045295","0.045827","1058","9996771004.450","13476314675.120"
"16","2015-13","5","20451942943","613643267424.62","0.068047","0.065490","0.068806","379","1951228134.530","3294192142.800"
"2","2015-14","5","377968530","348128758.00","0.020806","0.013862","0.010847","47","14176329.920","17842068.860"
"8","2015-14","5","346868549","2470141560.41","0.028950","0.021809","0.022056","46","87538166.980","100970241.750"
"1","2015-14","5","252239000744","3271381434730.00","0.076084","0.047815","0.050237","948","25629615010.800","28833689289.040"
"4","2015-14","5","136717578034","2213831446454.77","0.092826","0.078178","0.077658","1046","10650685439.610","14301038845.950"
"16","2015-14","5","18101166483","547721663371.89","0.122324","0.106122","0.108240","371","2146676580.850","3575966450.920"
"2","2015-15","4","508891549","516635634.00","0.114174","0.112758","0.109535","46","15719622.130","19741355.740"
"8","2015-15","4","459568555","3379532688.37","0.124590","0.126801","0.127275","44","92468308.660","106890752.780"
"1","2015-15","4","225290448214","3067628924742.00","0.036294","0.045329","0.045518","952","27040232221.820","30441143806.220"
"4","2015-15","4","118452562707","2018662329247.33","0.032004","0.033537","0.037346","1040","10941364605.570","14694840315.410"
"16","2015-15","4","15824334219","517791899474.19","0.039261","0.026534","0.031397","375","2205055618.600","3689777826.470"
"2","2015-16","5","1350402042","1761911591.00","0.175339","0.142250","0.121022","46","18024842.270","22198316.540"
"8","2015-16","5","939920003","8114711562.73","0.112950","0.076242","0.080557","42","97388692.830","113363397.220"
"1","2015-16","5","305294872138","3986341043215.00","0.028760","0.070136","0.064474","944","29191876974.030","32567101893.830"
"4","2015-16","5","138135423441","2298778900556.25","0.007884","0.005033","0.001048","1045","11062293885.610","14663181146.800"
"16","2015-16","5","17448927084","576605173726.48","-0.030173","-0.037870","-0.037990","376","2153674978.390","3593246724.450"
"2","2015-17","5","800956697","973686040.00","0.029264","0.019617","0.015310","48","18744713.990","22902899.150"
"8","2015-17","5","609808807","5054295222.33","0.016379","0.048693","0.042390","45","127734259.120","143618354.750"
"1","2015-17","5","345979861007","4860857729854.00","0.056998","0.022942","0.025314","956","30124417439.570","33651055189.170"
"4","2015-17","5","159072992717","2581958137161.52","0.063125","0.052894","0.052204","1059","11748373309.100","15347256627.800"
"16","2015-17","5","17854802441","569751504222.01","0.084634","0.099698","0.102920","395","2375753756.380","3994821525.140"
"2","2015-18","4","555002628","689736672.00","0.019932","0.017043","0.010184","48","19064196.740","23136146.210"
"8","2015-18","4","525083653","5113761225.27","0.019016","0.024897","0.027250","45","129123812.920","147714792.900"
"1","2015-18","4","247977708738","3558941199974.00","0.008628","0.011552","0.012022","956","30344209235.430","33935999639.210"
"4","2015-18","4","108953316269","1863997319712.45","0.004785","0.000728","0.001053","1058","11767224159.130","15558453399.630"
"16","2015-18","4","13324623189","455749267180.19","0.030845","0.027955","0.027850","389","2390134440.380","4009388419.240"
"2","2015-19","5","760045929","889513169.00","-0.008624","-0.022882","-0.008213","48","18627961.190","22946122.360"
"8","2015-19","5","682361922","6400785788.81","0.039422","0.025194","0.030680","45","131970815.870","151840566.600"
"1","2015-19","5","233315927551","3334059828904.00","-0.035079","-0.055302","-0.053454","950","28575903724.850","32080071213.390"
"4","2015-19","5","114229867611","1915352527360.79","-0.006940","-0.018341","-0.013155","1053","11535619812.180","15324628449.750"
"16","2015-19","5","16292328549","571837926773.96","0.087966","0.056711","0.067509","385","2515719823.540","4245831871.150"
"2","2015-20","5","978411426","1278845588.00","0.182059","0.147768","0.154385","49","21642280.750","27242252.830"
"8","2015-20","5","866598227","8720327884.99","0.126952","0.057198","0.081264","45","139519296.730","164179842.590"
"1","2015-20","5","240010741665","3617493409340.00","0.084275","0.020023","0.025889","953","28343275837.390","32023860167.350"
"4","2015-20","5","140851172324","2618036840753.46","0.097072","0.069548","0.074541","1071","12481790287.110","16640392929.630"
"16","2015-20","5","23037122734","833553129740.24","0.139162","0.099221","0.109172","398","2800679273.720","4710814683.570"
"2","2015-21","5","1229320202","1846453294.00","0.105783","0.089890","0.076709","49","23587715.480","29331999.930"
